634439.5	3048656.6	0
634438.4	3048656.3	0
634438.3	3048656.3	0
634437.8	3048656.2	0
634437.8	3048656.2	0
634436.9	3048655.9	0
634435.5	3048655.6	0
634435.1	3048655.5	0
634431.7	3048657.3	0
634431.7	3048657.3	0
634431.6	3048657.3	0
634430.6	3048657.9	0
634430.3	3048658	0
634430.3	3048658.1	0
634430.5	3048659.5	0
634430.8	3048661.1	0
634431.2	3048663.9	0
634431.4	3048665.1	0
634431.2	3048666.1	0
634431.2	3048666.3	0
634431.1	3048666.9	0
634430.9	3048667.5	0
634430.6	3048669.3	0
634430.3	3048671.3	0
634427.3	3048673.2	0
634426.8	3048670.2	0
634426.8	3048670.2	0
634426.5	3048668.1	0
634426.5	3048668.1	0
634426.4	3048667.3	0
